roadName,linkID,stnodeID,ednodeID,stnodeNM,ednodeNM,mapDist,stdLinkCnt,bsRoadYn,regCd,regNm,trfClsDivCd,trfClsDivNm,trfServYn
갈현로,1110014200,1110018400,1110021200,구산사거리,박석고개,1702.0,8,Y,111,은평구,20,시내,Y
연서로,1110014500,1110004900,1110020200,연신초교삼거리,불광지구대,477.0,1,Y,111,은평구,20,시내,Y
연서로,1110014600,1110020200,1110004900,불광지구대,연신초교삼거리,480.0,1,Y,111,은평구,20,시내,Y
불광로,1110014800,1110004800,1110004900,불광중학교,연신초교삼거리,393.0,1,Y,111,은평구,20,시내,Y
연서로,1110014900,1110021800,1110004900,기자촌아파트,연신초교삼거리,1017.0,2,Y,111,은평구,20,시내,Y
연서로,1110015000,1110004900,1110021800,연신초교삼거리,기자촌아파트,1014.0,2,Y,111,은평구,20,시내,Y
진관2로,1110015300,1110022000,1110021800,은평성모병원사거리,기자촌아파트,1329.0,7,Y,111,은평구,20,시내,Y
진관2로,1110015400,1110021800,1110022000,기자촌아파트,은평성모병원사거리,1334.0,7,Y,111,은평구,20,시내,Y
연서로,1110015600,1110021800,1110023000,기자촌아파트,제각말아파트,497.0,1,Y,111,은평구,20,시내,Y
연서로48길,1110015800,1110022400,1110022500,제각말아파트,진관사,1094.0,5,N,111,은평구,20,시내,N
북한산로,1110015900,1110023300,1110023100,지축교사거리,은평뉴타운10단지,707.0,3,Y,111,은평구,20,시내,Y
북한산로,1110016000,1110023100,1110023300,은평뉴타운10단지,지축교사거리,693.0,3,Y,111,은평구,20,시내,Y
북한산로,1110016200,1110023300,1110025000,지축교사거리,북한산성입구,2665.0,7,Y,111,은평구,20,시내,Y
신촌로,1120000100,1120000200,1130029100,이대역,신촌기차역입구,267.0,1,Y,112,서대문구,20,시내,Y
신촌로,1120000200,1130029100,1120000200,신촌기차역입구,이대역,267.0,1,Y,113,마포구,20,시내,Y
신촌로,1120000300,1130031000,1120000200,아현역,이대역,911.0,4,Y,113,마포구,20,시내,Y
신촌로,1120000400,1120000200,1130031000,이대역,아현역,911.0,4,Y,112,서대문구,20,시내,Y
신촌로,1120000600,1130029800,1130001800,창천동삼거리,동교동삼거리,502.0,1,Y,113,마포구,20,시내,Y
신촌로,1120000700,1120000500,1130030700,충정로사거리,아현교차로,323.0,2,Y,112,서대문구,20,시내,Y
신촌로,1120000800,1130030700,1120000500,아현교차로,충정로사거리,325.0,2,Y,113,마포구,20,시내,Y
충정로,1120000900,1010027000,1120000500,서대문역,충정로사거리,851.0,4,Y,101,중구,20,시내,Y
충정로,1120001000,1120000500,1010027000,충정로사거리,서대문역,853.0,5,Y,112,서대문구,20,시내,Y
내부순환로,1120001300,1120018100,1120011700,홍제램프(내부순환로),연희램프(내부순환로),2160.0,1,Y,112,서대문구,10,도시고속,Y
내부순환로,1120001400,1120000800,1120018400,연희램프(내부순환로),홍제램프(내부순환로),2173.0,1,Y,112,서대문구,10,도시고속,Y
내부순환로,1120002100,1120001300,1120021200,홍은램프진입(내부순환로),홍은램프(내부순환도로),523.0,1,Y,112,서대문구,10,도시고속,Y
내부순환로,1120002200,1120001200,1120001300,홍은램프(내부순환도로),홍은램프진입(내부순환로),169.0,1,Y,112,서대문구,10,도시고속,Y
내부순환로,1120002300,1000001400,1120001300,홍지문터널북측,홍은램프진입(내부순환로),2005.0,2,Y,100,종로구,10,도시고속,Y
내부순환로,1120002400,1120001300,1000001400,홍은램프진입(내부순환로),홍지문터널북측,2021.0,2,Y,112,서대문구,10,도시고속,Y
연세로,1120003400,1120004500,1120005500,연세로사거리,연세대,317.0,2,Y,112,서대문구,20,시내,Y
서소문로,1120004100,1120002000,1120000500,아리수본부,충정로사거리,571.0,3,Y,112,서대문구,20,시내,Y
서소문로,1120004200,1120000500,1120002000,충정로사거리,아리수본부,576.0,4,Y,112,서대문구,20,시내,Y
성산로,1120004400,1120005500,1120005700,연세대,연대세브란스병원,303.0,2,Y,112,서대문구,20,시내,Y
성산로,1120004500,1120008400,1120005500,연희교차로,연세대,918.0,3,Y,112,서대문구,20,시내,Y
성산로,1120004600,1120005500,1120022500,연세대,연희교차로,886.0,3,Y,112,서대문구,20,시내,Y
연희로,1120004800,1130001800,1120007000,동교동삼거리,연희IC,713.0,3,Y,113,마포구,20,시내,Y
성산로,1120004900,1120009000,1120006300,봉원고가차도,연대세브란스병원,625.0,2,Y,112,서대문구,20,시내,Y
성산로,1120005200,1120022500,1120000600,연희교차로,사천교동측,1092.0,4,Y,112,서대문구,20,시내,Y
연희로,1120005300,1120002400,1120007100,연희삼거리,연희IC,512.0,3,Y,112,서대문구,20,시내,Y
연희로,1120005400,1120007000,1120002400,연희IC,연희삼거리,512.0,3,Y,112,서대문구,20,시내,Y
수색로,1120005600,1120000600,1120000700,사천교동측,사천교서측,152.0,2,Y,112,서대문구,20,시내,Y
수색로,1120005800,1120000700,1120002500,사천교서측,가좌삼거리,374.0,1,Y,112,서대문구,20,시내,Y
홍제천로,1120006000,1130039800,1120002600,사천교동측,연가교(동측),585.0,4,Y,113,마포구,20,시내,Y
모래내로,1120006100,1120002700,1120010700,연가교(서측),모래내지하차도(북측),491.0,2,Y,112,서대문구,20,시내,Y
모래내로,1120006200,1120010700,1120002700,모래내지하차도(북측),연가교(서측),492.0,1,Y,112,서대문구,20,시내,Y
성산로,1120006400,1120009000,1120012200,봉원고가차도,독립문역,1425.0,8,Y,112,서대문구,20,시내,Y
연가교,1120006700,1120002700,1120002600,연가교(서측),연가교(동측),74.0,1,N,,,20,시내,Y
연가교,1120006800,1120002600,1120002700,연가교(동측),연가교(서측),74.0,1,N,,,20,시내,Y
연희로,1120007100,1120003300,1120002400,연희지하차도,연희삼거리,953.0,5,Y,112,서대문구,20,시내,Y
연희로,1120007200,1120002400,1120003300,연희삼거리,연희지하차도,958.0,5,Y,112,서대문구,20,시내,Y
우이천로,1080007704,1090004700,1090000500,공업사,우이제3교(북단),177.0,1,Y,108,강북구,20,시내,Y
모래내로,1120007900,1120003200,1120002700,홍남교북측,연가교(서측),575.0,2,Y,112,서대문구,20,시내,Y
모래내로,1120008000,1120002700,1120003200,연가교(서측),홍남교북측,573.0,2,Y,112,서대문구,20,시내,Y
장월로,1070020803,1070037900,1070039100,꿈의숲아파트(2),광운초교앞,364.0,3,Y,107,성북구,20,시내,Y
장터길,1030010303,1030003200,1030018100,금호역,주택은행금호동지점,258.0,1,Y,103,성동구,20,시내,Y
장터길,1030010404,1030003000,1030018100,금남시장,주택은행금호동지점,196.0,1,Y,103,성동구,20,시내,Y
장터길,1030010304,1030018100,1030003000,주택은행금호동지점,금남시장,195.0,1,Y,103,성동구,20,시내,Y
장터길,1030010403,1030018100,1030003200,주택은행금호동지점,금호역,256.0,1,Y,103,성동구,20,시내,Y
흑석로,1190003801,1190001700,1190013000,상도터널,강남초교앞,133.0,1,Y,119,동작구,20,시내,Y
흑석로,1190003707,1190017400,1190016500,중앙대입구,한신빌딩,150.0,1,Y,119,동작구,20,시내,Y
흑석로,1190003706,1190016500,1190015400,한신빌딩,중앙대병원앞(1),146.0,1,Y,119,동작구,20,시내,Y
흑석로,1190003802,1190013000,1190013200,강남초교앞,중앙대 후문,143.0,1,Y,119,동작구,20,시내,Y
증가로,1120008300,1120003200,1120013300,홍남교북측,홍남교남측,84.0,1,Y,112,서대문구,20,시내,Y
수색로,1120008500,1110005200,1120002800,증산교,북가좌삼거리,449.0,2,Y,111,은평구,20,시내,Y
응암로,1120008700,1120003600,1120002800,북가좌초교사거리,북가좌삼거리,517.0,1,Y,112,서대문구,20,시내,Y
응암로,1120008800,1120002800,1120003600,북가좌삼거리,북가좌초교사거리,517.0,1,Y,112,서대문구,20,시내,Y
새문안로3길,1000025100,1000008200,1000011900,서울역사박물관,세종아파트앞,164.0,1,Y,100,종로구,20,시내,Y
